LiefKWJ;Monat;LiefDatum;LiefZeitV;LiefZeitB;CVgId;Typ;LoAdrId;LoPlz;LoOrt;DspGrpKz;DspZenKz;AArtKz;ConTyp;CSAnz;CHAnz;FzgNr;Bez;Plz;Ort;AddDatum
2025;2;03.02.2025;07:00:00;10:00:00;8273312;Firma;2289990;20146;Hamburg;M;HH;L;M10;1;1;0279;Bauschutt < 60 cm;20539;Hamburg;31.01.2025 09:02
2025;2;03.02.2025;07:00:00;10:00:00;8273373;Firma;2316373;20459;Hamburg;C;HH;L;C10;1;1;0236;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;31.01.2025 09:41
2025;2;03.02.2025;07:00:00;10:00:00;8273376;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0251;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;31.01.2025 09:42
2025;2;03.02.2025;07:00:00;10:00:00;8273523;Firma;965130;20457;Hamburg;C;HH;L;CP20;1;1;0191;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22525;Hamburg;31.01.2025 11:01
2025;2;03.02.2025;07:00:00;10:00:00;8273528;Firma;965130;20457;Hamburg;C;HH;L;CP20;1;1;0191;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;22113;Hamburg;31.01.2025 11:01
2025;2;03.02.2025;07:00:00;10:00:00;8273542;Firma;2300190;20457;Hamburg;C;HH;L;C20;1;1;0230;Überlagerte Nahrungsmittel, verpackt;27404;Rhade;31.01.2025 11:08
2025;2;03.02.2025;07:00:00;10:00:00;8273544;Firma;2300190;20457;Hamburg;C;HH;L;C20;1;1;0230;Überlagerte Nahrungsmittel, verpackt;27404;Rhade;31.01.2025 11:09
2025;2;03.02.2025;07:00:00;11:00:00;8269640;Firma;1123195;22525;Hamburg;M;HH;L;M05;1;1;0173;Schlamm aus der phys.-chem. Behandlung;27777;Ganderkesee;29.01.2025 10:57
2025;2;03.02.2025;07:00:00;11:00:00;8270228;Firma;2194705;22765;Hamburg;M;HH;L;M10D;1;1;0110;Baustellenabfälle zur thermischen Verwertung;22525;Hamburg;29.01.2025 14:10
2025;2;03.02.2025;07:00:00;17:00:00;8273537;Firma;2300190;20457;Hamburg;C;HH;L;C35;1;1;0191;Alt- und Bauholz unbehandelt A1;20539;Hamburg;31.01.2025 11:05
2025;2;03.02.2025;07:30:00;09:00:00;8269259;Firma;1174504;22525;Hamburg;C;HH;L;CP20;1;1;0251;Gewerbeabfall zur Vorbehandlung (DB);22525;Hamburg;29.01.2025 08:31
2025;2;03.02.2025;08:00:00;11:00:00;8270253;Firma;1375647;21035;Hamburg;C;HH;L;C35SD;1;1;0260;Überlagerte Nahrungsmittel, verpackt;22113;Hamburg;29.01.2025 14:22
2025;2;03.02.2025;08:00:00;12:00:00;8273592;Firma;1258171;22453;Hamburg;M;HH;L;M10D;1;1;0266;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;31.01.2025 11:37
2025;2;03.02.2025;08:00:00;15:00:00;8272208;Firma;1121112;22525;Hamburg;M;HH;L;M03;1;1;0265;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;30.01.2025 14:43
2025;2;03.02.2025;12:00:00;;8263721;Firma;2225131;20457;Hamburg;C;HH;L;C35;1;1;0186;Beton < 60 cm;20539;Hamburg;24.01.2025 14:08
2025;2;03.02.2025;12:00:00;;8269265;Firma;1039951;21218;Seevetal;C;HH;L;C35;1;1;0243;Buschwerk und Gartenabfälle;21218;Seevetal;29.01.2025 08:31
2025;2;03.02.2025;12:00:00;;8269266;Firma;1039951;21218;Seevetal;C;HH;L;C35;1;1;0243;Buschwerk und Gartenabfälle;21218;Seevetal;29.01.2025 08:31
2025;2;03.02.2025;12:00:00;15:00:00;8273578;Firma;2045621;20146;Hamburg;C;HH;L;C10;1;1;0260;Bauschutt < 60 cm;22525;Hamburg;31.01.2025 11:26
2025;2;03.02.2025;14:00:00;17:00:00;8273378;Firma;2316373;20459;Hamburg;C;HH;L;C10SB;1;1;0194;Bauschutt nicht recyclefähig - Beseitig. max. DK I;20539;Hamburg;31.01.2025 09:43
2025;2;03.02.2025;14:00:00;17:00:00;8273547;Firma;2300190;20457;Hamburg;C;HH;L;C30KO;1;1;0193;Kartonagen 1.04 B19 mittl. EUWID Vor-Vormonat;22113;Hamburg;31.01.2025 11:10
2025;2;03.02.2025;;;8266535;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;2;SM962;Gewerbeabfall zur thermischen Verwertung;25348;Glückstadt;27.01.2025 15:19
2025;2;03.02.2025;;;8269268;Firma;1837796;22525;Hamburg;C;HH;R;CP20;1;1;0253;Marktabfälle;22113;Hamburg;29.01.2025 08:31
2025;2;03.02.2025;;;8269487;Firma;1837796;22525;Hamburg;C;SME;R;C35;2;2;SM343;Akustikplatten (Mineralfaserabfall), AVV170603*;24955;Harrislee;29.01.2025 10:38
2025;2;03.02.2025;;;8270164;Firma;1252790;20457;Hamburg;C;HH;R;C35KB;1;1;0186;Holz aus Sortierung;20539;Hamburg;29.01.2025 13:58
2025;2;03.02.2025;;;8271242;Firma;1013674;25524;Itzehoe;C;SME;R;C10;0;1;SM862;Bauschutt < 60 cm;25436;Tornesch;30.01.2025 07:54
2025;2;03.02.2025;;;8271291;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;2;SM343;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;30.01.2025 08:25
2025;2;03.02.2025;;;8271468;Firma;989002;24145;Kiel;C;KIE;R;C35;0;2;0491;Kontaminiertes Holz A4;24768;Rendsburg;30.01.2025 09:43
2025;2;03.02.2025;;;8272383;Firma;989002;24145;Kiel;C;KIE;R;C35;0;2;0491;Baustellenabfälle zur Vorbehandlung;24241;Grevenkrug;30.01.2025 15:52
2025;2;03.02.2025;;;8273344;Firma;1794499;20539;Hamburg;C;HH;R;C35;1;1;AT 8;Stubben und Stammholz;25436;Tornesch;31.01.2025 09:21
2025;2;03.02.2025;;;8273346;Firma;1794499;20539;Hamburg;C;HH;R;C35;1;1;AT 8;Gummiabfälle / Kunststoffe zur therm. Verwertung;25436;Tornesch;31.01.2025 09:23
2025;2;03.02.2025;;;8273404;Firma;2064328;24145;Kiel;C;KIE;R;C35;0;2;0483;Abfälle zur thermischen Verwertung, AVV191212;24114;Kiel;31.01.2025 09:59
2025;2;03.02.2025;;;8273405;Firma;2064328;24145;Kiel;C;KIE;R;C35;0;2;0483;Abfälle zur thermischen Verwertung, AVV191212;24114;Kiel;31.01.2025 10:00
2025;2;03.02.2025;;;8273545;Firma;1837796;22525;Hamburg;C;HH;R;C35;2;2;AT 8;Mineralfaserabfall m. sch. Verunr. in transp. Bags;23923;Selmsdorf;31.01.2025 11:10
2025;2;03.02.2025;;;8275102;Firma;1837727;22525;Hamburg;C;HH;R;C25;1;1;0198;Nagelschrott aus Holzschredder, AVV191202;22525;Hamburg;03.02.2025 09:09
2025;2;03.02.2025;;;8275189;Firma;1837063;22525;Hamburg;C;HH;R;C35;1;1;0198;Schrott aus Sortierung, AVV 191202;22525;Hamburg;03.02.2025 09:48
2025;2;03.02.2025;;;8275269;Firma;1013674;25524;Itzehoe;C;SME;R;C35;0;1;SM762;Alt- und Bauholz behandelt A2;25582;Hohenaspe;03.02.2025 10:25
2025;2;03.02.2025;;;8275384;Firma;1837727;22525;Hamburg;C;HH;R;C35;1;1;0198;Alu aus Sortieranlage, AVV 191203;22525;Hamburg;03.02.2025 11:01
2025;2;03.02.2025;;11:00:00;8275113;Firma;929359;22525;Hamburg;C;HH;R;C15;1;1;0198;Mineralfaserabfall in transparenten Bags;22525;Hamburg;03.02.2025 09:13
2025;2;03.02.2025;;13:00:00;8275474;Firma;929359;22525;Hamburg;C;HH;R;C15;1;1;0198;Alt- und Bauholz behandelt A2;22525;Hamburg;03.02.2025 11:41
2025;2;03.02.2025;06:00:00;10:00:00;8271904;Firma;2095910;22525;Hamburg;M;HH;R;M10;1;1;0280;Altmedikamente und Nahrungsergänzungsmittel;22113;Hamburg;30.01.2025 12:26
2025;2;03.02.2025;06:00:00;14:00:00;8275394;Firma;1837113;22525;Hamburg;C;HH;R;C35;1;1;0253;Kunststoffeimer und  -kanister;22525;Hamburg;03.02.2025 11:04
2025;2;03.02.2025;06:30:00;08:00:00;8269269;Firma;929359;22525;Hamburg;C;HH;R;C15;1;1;0198;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;29.01.2025 08:31
2025;2;03.02.2025;06:30:00;08:00:00;8269270;Firma;929359;22525;Hamburg;C;HH;R;C15;1;1;0198;Alt- und Bauholz behandelt A2;22525;Hamburg;29.01.2025 08:31
2025;2;03.02.2025;06:30:00;08:00:00;8269271;Firma;929359;22525;Hamburg;C;HH;R;C10;1;1;0198;Bauschutt < 60 cm;22525;Hamburg;29.01.2025 08:31
2025;2;03.02.2025;07:00:00;09:00:00;8273815;Firma;976215;22525;Hamburg;C;HH;R;C35;1;1;0198;gem. Abfälle, mechan. vorbehandelt;22525;Hamburg;31.01.2025 14:34
2025;2;03.02.2025;14:00:00;16:00:00;8273816;Firma;976215;22525;Hamburg;C;HH;R;C35;1;1;0198;gem. Abfälle, mechan. vorbehandelt;22525;Hamburg;31.01.2025 14:35
2025;2;03.02.2025;14:00:00;16:00:00;8273818;Firma;976215;22525;Hamburg;C;HH;R;C35;1;1;0198;Holz aus Sortierung;22525;Hamburg;31.01.2025 14:36
2025;2;03.02.2025;;;8217773;Firma;2314245;22143;Hamburg;M;HH;S;M10D;1;0;0238;Baustellenabfälle zur Vorbehandlung;;;16.12.2024 10:16
2025;2;03.02.2025;;;8268405;Firma;1468081;20539;Hamburg;C;HH;S;CP20;1;0;0276;Kartonagen 1.04 B19;;;28.01.2025 18:07
2025;2;03.02.2025;;;8269479;Firma;2112248;25421;Pinneberg;M;SME;S;M10D;1;0;SM347;Bauschutt < 60 cm;;;29.01.2025 10:22
2025;2;03.02.2025;;;8269671;Firma;938989;25337;Elmshorn;C;SME;S;C35;1;0;SM317;Sperrmüll zur Verwertung;;;29.01.2025 11:07
2025;2;03.02.2025;;;8269675;Firma;2316593;20539;Hamburg;C;HH;S;C35;1;0;0236;Sperrmüll zur Verwertung;;;29.01.2025 11:12
2025;2;03.02.2025;;;8269699;Firma;2316593;20539;Hamburg;C;HH;S;C35;1;0;0232;Sperrmüll zur Verwertung;;;29.01.2025 11:12
2025;2;03.02.2025;;;8269731;Firma;2000703;25593;Reher;C;SME;S;C35;1;0;SM343;Gewerbeabfall zur thermischen Verwertung;;;29.01.2025 11:32
2025;2;03.02.2025;;;8270022;Firma;2172878;24245;Kirchbarkau;C;KIE;S;C15;1;0;0235;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 13:20
2025;2;03.02.2025;;;8270067;Privat;2321811;21033;Hamburg;M;HH;S;M05;1;0;0263;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 13:34
2025;2;03.02.2025;;;8270274;Firma;2148149;20457;Hamburg;C;HH;S;C12TBV;1;0;0186;Bilgenöle aus der übrigen Schifffahrt;;;29.01.2025 14:29
2025;2;03.02.2025;;;8270581;Firma;2321926;25436;Heidgraben;M;SME;S;M07;1;0;SM347;Bauschutt < 60 cm;;;29.01.2025 16:34
2025;2;03.02.2025;;;8271246;Firma;2297569;21224;Rosengarten;M;HH;S;M07D;1;0;0153;Baustellenabfälle zur Vorbehandlung;;;30.01.2025 07:57
2025;2;03.02.2025;;;8271617;Firma;2322040;22609;Hamburg;M;HH;S;M10;1;0;0265;Alt- und Bauholz behandelt A2;;;30.01.2025 10:36
2025;2;03.02.2025;;;8271618;Firma;2322040;22609;Hamburg;M;HH;S;M10;1;0;0269;Bauschutt < 60 cm;;;30.01.2025 10:38
2025;2;03.02.2025;;;8271937;Firma;1252790;20457;Hamburg;C;HH;S;C10;2;0;0186;Bauschutt < 60 cm;;;30.01.2025 12:35
2025;2;03.02.2025;;;8272107;Firma;2001198;24253;Probsteierhagen;C;KIE;S;C20;1;0;0235;Schrott;;;30.01.2025 14:10
2025;2;03.02.2025;;;8272336;Firma;2319962;22765;Hamburg;M;HH;S;M07HHSB;1;0;0267;Bauschutt < 60 cm;;;30.01.2025 15:12
2025;2;03.02.2025;;;8273513;Firma;2322121;22417;Hamburg;M;HH;S;M07HHSB;1;0;0279;Asbestzementabfälle in 1-cbm-Big Bags verpackt;;;31.01.2025 11:19
2025;2;03.02.2025;;;8274031;Firma;2321109;22529;Hamburg;M;HH;S;M07HH;1;0;0237;Boden unbeprobt zur Verwertung;;;31.01.2025 16:03
2025;2;03.02.2025;;;8274942;Firma;2235395;24103;Kiel;M;KIE;S;M10;1;0;0180;Alt- und Bauholz behandelt A2;;;03.02.2025 07:36
2025;2;03.02.2025;;09:00:00;8266075;Firma;2321068;24105;Kiel;M;KIE;S;M10;1;0;0484;;;;27.01.2025 11:15
2025;2;03.02.2025;;11:00:00;8268282;Firma;2214049;22761;Hamburg;M;HH;S;M10D;1;0;0265;Sperrmüll zur Verwertung;;;28.01.2025 15:04
2025;2;03.02.2025;;11:00:00;8270462;Firma;2284636;24253;Probsteierhagen;M;KIE;S;M07D;1;0;0496;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 15:34
2025;2;03.02.2025;;12:00:00;8259390;Privat;2320132;24558;Henstedt-Ulzburg;C;HH;S;C07;1;0;0254;Bauschutt < 60 cm;;;22.01.2025 09:44
2025;2;03.02.2025;;12:00:00;8260314;Firma;2318919;24105;Kiel;M;KIE;S;M10;1;0;0484;Dachpappe, teerhaltig Hg-Gehalt < 1 mg/kg;;;22.01.2025 15:03
2025;2;03.02.2025;;12:00:00;8260318;Firma;2318919;24105;Kiel;M;KIE;S;M07;1;0;0484;Bauschutt < 60 cm;;;22.01.2025 15:03
2025;2;03.02.2025;;12:00:00;8271665;Firma;1297239;22297;Hamburg;C;HH;S;C35SD;1;0;0276;Sperrmüll zur Verwertung;;;30.01.2025 11:00
2025;2;03.02.2025;06:15:00;06:45:00;8273178;Firma;2322297;24103;Kiel;M;KIE;S;M07HH;1;0;0496;Bauschutt < 60 cm;;;31.01.2025 07:38
2025;2;03.02.2025;07:00:00;;8269287;Firma;2321683;24109;Kiel;M;KIE;S;M03;1;0;0484;;;;29.01.2025 08:41
2025;2;03.02.2025;07:00:00;07:00:00;8259435;AöR/KöR;2315721;21465;Reinbek;C;HH;S;C30;1;0;0271;Sperrmüll zur Verwertung;;;22.01.2025 10:09
2025;2;03.02.2025;07:00:00;07:00:00;8270245;Firma;2321875;20457;Hamburg;M;HH;S;M10;1;0;0265;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 14:24
2025;2;03.02.2025;07:00:00;07:00:00;8271442;Firma;2320752;22549;Hamburg;C;HH;S;C15;1;0;0231;Sperrmüll zur Verwertung;;;30.01.2025 09:29
2025;2;03.02.2025;07:00:00;08:00:00;8268180;Firma;2304867;21075;Hamburg;M;HH;S;M07;1;0;0245;Boden unbeprobt zur Verwertung;;;28.01.2025 14:03
2025;2;03.02.2025;07:00:00;09:00:00;8271928;Firma;2251402;22529;Hamburg;C;HH;S;C20;1;0;0253;Mineralfaserabfall m. sch. Verunr. in transp. Bags;;;30.01.2025 12:33
2025;2;03.02.2025;07:00:00;10:00:00;8263311;Firma;2320681;22765;Hamburg;C;HH;S;C20;1;0;0253;Sperrmüll zur Verwertung;;;24.01.2025 09:57
2025;2;03.02.2025;07:00:00;10:00:00;8266078;Firma;2320787;21614;Buxtehude;C;HH;S;C10;1;0;Seelandt 4;Alt- und Bauholz behandelt A2;;;27.01.2025 11:20
2025;2;03.02.2025;07:00:00;10:00:00;8266087;Firma;2320787;21614;Buxtehude;M;HH;S;M07D;1;0;0115;Dämmmaterial aus Polystyrol < 500 mg/kg HBCD;;;27.01.2025 11:20
2025;2;03.02.2025;07:00:00;10:00:00;8266089;Firma;2320787;21614;Buxtehude;C;HH;S;C10;1;0;0195;Baustellenabfälle zur Vorbehandlung;;;27.01.2025 11:22
2025;2;03.02.2025;07:00:00;10:00:00;8266099;Firma;2320787;21614;Buxtehude;M;HH;S;M07D;1;0;0153;Gipskartonplatten;;;27.01.2025 11:26
2025;2;03.02.2025;07:00:00;10:00:00;8266105;Firma;2320787;21614;Buxtehude;C;HH;S;C10;1;0;Seelandt 4;Bauschutt < 60 cm;;;27.01.2025 11:28
2025;2;03.02.2025;07:00:00;10:00:00;8270030;Firma;1892479;21079;Hamburg;C;HH;S;C15;1;0;0191;Alt- und Bauholz behandelt A2;;;29.01.2025 13:20
2025;2;03.02.2025;07:00:00;10:00:00;8271303;Firma;932835;21147;Hamburg;C;HH;S;C35;1;0;0258;Schrott;;;30.01.2025 08:32
2025;2;03.02.2025;07:00:00;10:00:00;8271755;Firma;2098166;22113;Hamburg;C;HH;S;C10;1;0;0195;Sperrmüll zur Verwertung;;;30.01.2025 11:23
2025;2;03.02.2025;07:00:00;10:00:00;8272055;Firma;2317559;24109;Kiel;M;KIE;S;M03;1;0;0484;Bauschutt < 60 cm;;;30.01.2025 13:38
2025;2;03.02.2025;07:00:00;10:00:00;8273180;Firma;2322020;20457;Hamburg;M;HH;S;M10;1;0;0110;Beton < 60 cm;;;31.01.2025 07:38
2025;2;03.02.2025;07:00:00;10:00:00;8273211;Firma;2137381;22335;Hamburg;C;HH;S;C10;1;0;0277;Beton < 60 cm;;;31.01.2025 08:06
2025;2;03.02.2025;07:00:00;10:00:00;8273213;Firma;2137381;22335;Hamburg;M;HH;S;M10KB;1;0;0246;Alt- und Bauholz behandelt A2;;;31.01.2025 08:07
2025;2;03.02.2025;07:00:00;10:00:00;8273345;Firma;2322324;22081;Hamburg;M;HH;S;M05;1;0;0261;Beton 60 - 100 cm;;;31.01.2025 09:22
2025;2;03.02.2025;07:00:00;10:00:00;8273531;Firma;2322395;22763;Hamburg;C;HH;S;C10;1;0;0231;Bauschutt < 60 cm;;;31.01.2025 11:03
2025;2;03.02.2025;07:00:00;10:00:00;8273562;Firma;2322324;22081;Hamburg;M;HH;S;M05;1;0;0261;Alt- und Bauholz unbehandelt A1;;;31.01.2025 11:17
2025;2;03.02.2025;07:00:00;11:00:00;8270219;Firma;2194705;22765;Hamburg;M;HH;S;M10;1;0;0262;Alt- und Bauholz behandelt A2;;;29.01.2025 14:08
2025;2;03.02.2025;07:00:00;11:00:00;8270231;Firma;2194705;22765;Hamburg;M;HH;S;M07;1;0;0279;Bauschutt < 60 cm;;;29.01.2025 14:11
2025;2;03.02.2025;07:00:00;11:00:00;8270232;Firma;2194705;22765;Hamburg;M;HH;S;M10;1;0;0279;Folie gemischt;;;29.01.2025 14:11
2025;2;03.02.2025;07:00:00;12:00:00;8270269;Firma;2321875;20457;Hamburg;M;HH;S;M10;1;0;0269;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 14:25
2025;2;03.02.2025;07:30:00;07:30:00;8263555;Firma;2320774;22885;Barsbüttel;M;HH;S;M07;1;0;0270;;;;24.01.2025 12:38
2025;2;03.02.2025;08:00:00;10:00:00;8267945;Firma;2320537;22457;Hamburg;C;HH;S;C15HM;1;0;0155;Gewerbeabfall zur Vorbehandlung;;;28.01.2025 11:56
2025;2;03.02.2025;08:00:00;10:00:00;8270541;Firma;2321912;24109;Melsdorf;M;KIE;S;M07D;1;0;0484;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 15:58
2025;2;03.02.2025;08:00:00;11:00:00;8258034;Firma;2291235;21033;Hamburg;M;HH;S;M10D;1;0;0110;Mineralfaserabfall m. sch. Verunr. in transp. Bags;;;21.01.2025 13:31
2025;2;03.02.2025;08:00:00;11:00:00;8259356;Firma;2320125;21033;Hamburg;M;HH;S;M07KB;1;0;0261;Baustellenabfälle zur Vorbehandlung;;;22.01.2025 09:32
2025;2;03.02.2025;08:00:00;11:00:00;8259367;Firma;2320125;21033;Hamburg;M;HH;S;M07KB;1;0;0270;Bauschutt < 60 cm;;;22.01.2025 09:33
2025;2;03.02.2025;08:00:00;11:00:00;8259370;Firma;2320125;21033;Hamburg;M;HH;S;M07KB;1;0;0270;Baustellenabfälle zur Vorbehandlung;;;22.01.2025 09:34
2025;2;03.02.2025;08:00:00;11:00:00;8259372;Firma;2320125;21033;Hamburg;M;HH;S;M07KB;1;0;0261;Bauschutt < 60 cm;;;22.01.2025 09:35
2025;2;03.02.2025;08:00:00;11:00:00;8271539;Firma;1499812;21039;Hamburg;C;HH;S;C10;1;0;0196;Bauschutt < 60 cm;;;30.01.2025 10:05
2025;2;03.02.2025;08:00:00;11:00:00;8272016;Firma;2321927;22589;Hamburg;C;HH;S;C07;1;0;0278;Bauschutt < 60 cm;;;30.01.2025 13:19
2025;2;03.02.2025;08:00:00;11:00:00;8272459;Firma;2177944;22850;Norderstedt;M;HH;S;M07D;1;0;0268;Baustellenabfälle zur Vorbehandlung;;;30.01.2025 16:46
2025;2;03.02.2025;08:00:00;12:00:00;8265915;Firma;2307842;25335;Elmshorn;M;SME;S;M10;1;0;SM347;Baustellenabfälle zur Vorbehandlung;;;27.01.2025 10:21
2025;2;03.02.2025;08:00:00;12:00:00;8271654;Firma;2100098;21129;Hamburg;C;HH;S;C10;1;0;0193;Beton < 60 cm;;;30.01.2025 10:54
2025;2;03.02.2025;08:00:00;12:00:00;8273529;Firma;1258171;22453;Hamburg;C;HH;S;C20;1;0;0250;Schrott;;;31.01.2025 11:02
2025;2;03.02.2025;08:00:00;15:00:00;8270461;Firma;2321741;22869;Schenefeld;M;HH;S;M10;1;0;0266;Mineralfaserabfall in transparenten Bags;;;29.01.2025 15:34
2025;2;03.02.2025;08:00:00;15:00:00;8270467;Firma;2321741;22869;Schenefeld;M;HH;S;M10;1;0;0246;Gipskartonplatten;;;29.01.2025 15:35
2025;2;03.02.2025;08:00:00;15:00:00;8270469;Firma;2321741;22869;Schenefeld;M;HH;S;M10D;1;0;0267;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 15:36
2025;2;03.02.2025;08:00:00;15:00:00;8270474;Firma;2321741;22869;Schenefeld;M;HH;S;M10D;1;0;0281;Alt- und Bauholz behandelt A2;;;29.01.2025 15:37
2025;2;03.02.2025;08:00:00;15:00:00;8270478;Firma;2321741;22869;Schenefeld;C;HH;S;C25;1;0;0241;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 15:39
2025;2;03.02.2025;08:00:00;15:00:00;8270479;Firma;2321741;22869;Schenefeld;C;HH;S;C35;1;0;0189;Alt- und Bauholz behandelt A2;;;29.01.2025 15:40
2025;2;03.02.2025;08:00:00;15:00:00;8270480;Firma;2321741;22869;Schenefeld;C;HH;S;C35SD;1;0;0241;Folie 80/20 nach oberem EUWID Vormonat;;;29.01.2025 15:40
2025;2;03.02.2025;08:00:00;15:00:00;8270486;Firma;2321741;22869;Schenefeld;C;HH;S;C35SD;1;0;0259;Kartonagen 1.04 B19 oberer EUWID Vor-Vormonat;;;29.01.2025 15:41
2025;2;03.02.2025;09:00:00;12:00:00;8267958;Firma;2300243;22419;Hamburg;M;HH;S;M05;1;0;0266;Baustellenabfälle zur Vorbehandlung;;;28.01.2025 12:00
2025;2;03.02.2025;09:00:00;12:00:00;8271313;Firma;2321973;22607;Hamburg;M;HH;S;M10;1;0;0279;Baustellenabfälle zur Vorbehandlung;;;30.01.2025 08:35
2025;2;03.02.2025;09:00:00;12:00:00;8272379;Firma;2316827;22525;Hamburg;M;HH;S;M10;1;0;0262;Bauschutt < 60 cm;;;30.01.2025 15:49
2025;2;03.02.2025;09:00:00;12:00:00;8273172;Firma;2228683;22309;Hamburg;C;HH;S;C10;1;0;0155;Bauschutt < 60 cm;;;31.01.2025 07:33
2025;2;03.02.2025;10:00:00;;8254044;Firma;2265103;21029;Hamburg;C;HH;S;C20;1;0;0196;Schrott Sorte 1 Mittlerer EUWID des Vormonats;;;17.01.2025 13:12
2025;2;03.02.2025;10:00:00;12:00:00;8271265;Firma;1980315;22335;Hamburg;C;HH;S;C10;1;0;0231;Gewerbeabfall zur Vorbehandlung;;;30.01.2025 08:09
2025;2;03.02.2025;10:00:00;12:00:00;8272124;Firma;2311991;22529;Hamburg;C;HH;S;C35SD;1;0;0276;Akustikplatten (Mineralfaserabfall), AVV170603*;;;30.01.2025 14:22
2025;2;03.02.2025;11:00:00;14:00:00;8270208;Firma;2321871;21109;Hamburg;M;HH;S;M07D;1;0;0261;Baustellenabfälle zur Vorbehandlung;;;29.01.2025 14:04
2025;2;03.02.2025;;;8268404;Firma;1468081;20539;Hamburg;C;HH;T;CP20;1;1;0276;Kartonagen 1.04 (B19) - aus Behandlung;22525;Hamburg;28.01.2025 18:04
2025;2;03.02.2025;;;8271143;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM317;;;;30.01.2025 06:09
2025;2;03.02.2025;;;8273192;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM317;;;;31.01.2025 07:49
2025;2;03.02.2025;;;8273810;Firma;2231785;25566;Lägerdorf;C;SME;T;C15KALK;1;1;SM317;;;;31.01.2025 14:27
2025;2;03.02.2025;;10:00:00;8272330;Firma;2322203;22889;Tangstedt;M;HH;T;M05;1;1;0268;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;30.01.2025 15:08
2025;2;03.02.2025;07:00:00;08:00:00;8268191;Firma;2304867;21075;Hamburg;M;HH;T;M07;1;1;0280;Mineralfaserabfall in nicht transparenten Bags;22525;Hamburg;28.01.2025 14:10
2025;2;03.02.2025;07:00:00;10:00:00;8273135;Firma;2313320;22393;Hamburg;C;HH;T;C20;1;1;0243;Alt- und Bauholz behandelt A2;20539;Hamburg;31.01.2025 06:28
2025;2;03.02.2025;07:00:00;11:00:00;8271630;Firma;1530378;22113;Hamburg;M;HH;T;M05;1;1;0115;Überlagerte Nahrungsmittel, verpackt;22525;Hamburg;30.01.2025 11:17
2025;2;03.02.2025;07:00:00;12:00:00;8271413;Firma;2316760;21031;Hamburg;C;HH;T;C10;2;2;AT 8;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;30.01.2025 09:21
2025;2;03.02.2025;07:00:00;12:00:00;8271420;Firma;2316760;21031;Hamburg;C;HH;T;C10;2;2;0240;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;30.01.2025 09:25
2025;2;03.02.2025;07:00:00;12:00:00;8271430;Firma;2316760;21031;Hamburg;C;HH;T;C10;2;2;0240;Baustellenabfälle zur Vorbehandlung;20539;Hamburg;30.01.2025 09:27
2025;2;03.02.2025;07:00:00;12:00:00;8271435;Firma;2316760;21031;Hamburg;C;HH;T;C10;2;2;0240;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;30.01.2025 09:29
2025;2;03.02.2025;09:00:00;11:00:00;8258109;Firma;2319962;22765;Hamburg;C;HH;T;C20;1;1;0253;Baustellenabfälle zur Vorbehandlung;22525;Hamburg;21.01.2025 14:04
2025;2;03.02.2025;09:00:00;11:00:00;8271597;Firma;922665;21465;Reinbek;C;HH;T;C15;1;1;0190;Alt- und Bauholz unbehandelt A1;22113;Hamburg;30.01.2025 10:30
2025;2;03.02.2025;;;8237964;Firma;1121722;24787;Fockbek;C;KIE;W;C35;2;2;0491;Baustellenabfälle zur Vorbehandlung;24145;Kiel;06.01.2025 16:47
2025;2;03.02.2025;;;8255337;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Beton < 60 cm;20539;Hamburg;20.01.2025 09:56
2025;2;03.02.2025;;;8255339;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0247;Beton < 60 cm;20539;Hamburg;20.01.2025 09:56
2025;2;03.02.2025;;;8255340;Firma;2156456;20095;Hamburg;M;HH;W;M07KB;1;1;0282;Beton < 60 cm;20539;Hamburg;20.01.2025 09:56
